Sum_Parameter;Rotational speed [rpm];Torque [Nm];Tool wear [min];Air temperature [K];Process temperature [K];Machine failure
1;1362;59.1;203;300.8;310.7;1
0;1435;44.3;31;299.3;309.2;0
0;1315;41.9;171;297.7;307.2;0
0;1462;48.2;40;297.9;309.9;0
0;1542;39.7;141;302.1;311.0;0
0;1586;36.8;114;297.3;308.0;0
0;1546;40.0;172;300.2;309.8;0
0;1444;36.2;166;302.4;310.2;0
0;1548;41.8;146;300.5;311.7;0
0;1574;42.2;100;303.5;312.5;0
0;1478;45.2;181;301.4;310.8;0
0;1562;38.6;98;298.8;309.6;0
0;1484;42.7;57;301.0;312.2;0
0;1384;46.1;70;301.4;310.6;0
0;1845;22.9;126;302.3;311.4;0
0;1454;47.0;99;301.9;310.7;0
0;1523;33.8;119;298.6;310.3;0
0;1626;31.1;27;295.9;306.5;0
0;1635;32.7;49;301.0;310.9;0
0;1571;35.8;23;302.2;310.8;0
0;1693;28.2;210;298.8;309.2;0
0;1436;45.1;217;302.7;313.0;0
0;1737;28.9;170;299.3;308.7;0
0;1802;25.4;109;299.1;308.4;0
0;1483;47.5;184;304.1;313.3;0
0;1564;37.2;179;297.8;307.4;0
0;1564;34.6;0;298.7;309.5;0
0;1501;38.0;157;300.1;309.8;0
0;1462;44.3;18;298.4;309.3;0
0;1387;43.6;197;299.0;310.1;0
0;1463;44.3;27;300.1;309.5;0
0;1570;39.0;127;300.9;310.5;0
0;1459;49.3;19;300.8;310.5;0
0;1431;39.9;10;300.8;311.7;0
0;1449;44.8;19;301.7;311.0;0
0;1517;53.5;9;296.9;308.0;0
0;1497;42.4;20;300.9;310.8;0
0;1370;55.6;9;300.9;310.8;0
0;1534;36.7;40;297.9;309.8;0
0;1687;42.0;188;302.5;312.0;0
0;1519;44.6;69;300.3;309.9;0
0;1383;44.6;61;298.2;308.8;0
0;1539;42.5;150;302.0;309.7;0
0;1472;39.0;166;300.3;309.5;0
0;1566;37.9;127;302.2;311.0;0
0;1347;35.0;15;296.8;307.5;0
0;1402;55.5;69;300.8;310.3;0
0;1471;44.3;179;300.7;309.5;0
0;1728;28.5;25;300.5;312.0;0
0;1586;36.6;184;300.2;310.0;0
0;1449;38.4;8;297.9;309.1;0
0;1510;42.5;0;301.5;310.9;0
0;1451;43.3;6;302.7;310.6;0
0;1448;52.3;125;300.5;310.8;0
0;1574;40.6;135;299.7;311.1;0
0;1497;36.3;15;300.3;310.6;0
0;1795;24.7;20;299.3;309.1;0
0;1447;46.9;126;297.3;308.8;0
0;1512;35.1;19;298.4;308.3;0
0;1466;48.0;30;300.0;309.3;0
0;1530;37.9;87;298.2;307.8;0
0;1504;33.1;153;297.2;308.6;0
0;1606;37.6;146;298.1;308.9;0
0;1620;31.1;174;299.4;308.9;0
0;1596;31.8;68;297.9;308.8;0
0;1694;30.1;170;302.5;312.0;0
0;1879;22.0;179;301.5;310.6;0
0;1686;28.4;94;298.3;308.1;0
0;1726;26.8;92;297.9;308.5;0
0;1517;38.7;137;297.4;308.5;0
0;1354;46.9;36;300.5;311.9;0
0;1536;39.7;92;301.2;310.7;0
1;1422;62.4;113;300.9;309.4;1
0;1771;25.6;130;300.6;310.1;0
0;1401;44.5;0;300.0;309.3;0
0;1650;32.9;153;298.4;309.1;0
0;1356;50.9;25;299.7;311.2;0
0;1470;47.4;187;298.8;310.1;0
0;1497;38.5;156;303.8;312.5;0
0;1554;40.4;202;301.8;310.6;0
0;1495;42.8;119;300.4;309.8;0
0;1542;37.2;106;300.2;309.6;0
0;1555;39.1;182;300.3;311.9;0
0;1694;31.3;12;299.8;310.6;0
1;1296;67.1;5;302.0;310.6;1
0;1490;41.5;13;298.3;308.3;0
0;1486;47.6;74;295.8;306.2;0
0;1502;51.0;126;297.0;307.7;0
0;1601;34.6;97;298.2;309.0;0
0;1702;30.8;121;301.4;309.3;0
0;1407;42.5;37;297.5;308.3;0
0;1652;28.6;137;300.0;309.7;0
0;1384;39.9;64;297.8;307.8;0
0;1622;36.6;20;298.5;308.2;0
0;1628;37.4;94;297.4;308.4;0
0;1691;26.9;157;301.0;310.9;0
0;1635;32.8;190;302.8;312.2;0
0;1465;44.1;57;300.6;310.8;0
0;1465;46.0;24;300.5;309.3;0
0;1384;59.7;203;303.8;313.1;0
0;1551;47.3;25;300.9;310.7;0
0;1391;48.2;137;302.3;311.5;0
0;1479;48.1;23;297.3;308.0;0
0;1896;30.5;186;297.7;308.8;0
0;1483;43.5;85;300.6;309.6;0
0;1374;55.1;64;301.7;310.6;0
0;1566;38.8;126;297.4;308.6;0
0;1434;46.9;194;299.0;308.5;0
0;1540;45.4;143;300.2;311.4;0
0;1511;37.9;137;302.3;311.8;0
0;1616;35.1;174;300.6;310.8;0
0;1573;33.2;118;303.7;312.3;0
0;1450;37.0;104;297.9;307.8;0
0;1441;48.1;153;299.8;309.8;0
0;1326;51.7;138;299.7;309.2;0
0;1479;41.1;155;300.6;310.4;0
0;1632;30.5;96;297.6;308.6;0
0;1653;31.1;203;298.7;309.9;0
0;1573;35.7;109;303.7;312.3;0
0;1663;33.7;150;298.9;309.6;0
0;1429;40.1;106;298.5;309.7;0
0;1754;26.8;153;300.2;311.6;0
0;1598;32.7;119;298.4;308.1;0
0;1668;31.1;206;297.3;308.1;0
0;1645;26.0;155;299.7;309.0;0
0;1450;45.7;47;298.3;307.3;0
0;1368;50.9;10;298.3;309.4;0
0;1448;49.0;28;302.3;311.5;0
0;1386;52.7;45;300.1;311.3;0
0;1421;38.7;35;300.1;309.2;0
0;1441;43.3;9;303.8;312.7;0
0;1418;35.7;169;297.2;307.9;0
0;1450;43.1;29;303.6;312.9;0
0;1429;42.4;107;300.8;310.9;0
0;1497;41.9;202;300.9;312.0;0
0;1548;40.7;15;299.2;310.3;0
0;1668;30.3;28;303.0;311.2;0
0;1403;44.8;118;298.0;307.6;0
0;1680;29.7;120;300.0;309.3;0
0;1389;47.4;45;297.2;308.4;0
0;1708;26.3;9;302.7;310.6;0
0;1382;43.5;53;298.2;308.2;0
0;1507;37.2;88;297.2;308.8;0
0;1359;44.6;137;302.6;311.4;0
0;1568;36.4;96;302.2;311.2;0
0;1509;38.0;12;300.9;310.7;0
0;1424;38.2;103;298.1;307.7;0
0;1517;40.3;166;300.4;309.8;0
0;1341;50.6;37;301.4;311.2;0
0;1551;30.6;148;299.7;311.1;0
0;1428;46.6;139;303.6;311.8;0
0;1321;51.9;119;299.3;308.6;0
0;1570;32.3;108;298.2;309.4;0
0;1548;39.3;87;298.2;307.6;0
0;1642;32.2;170;303.5;312.5;0
0;1536;39.5;9;301.4;310.8;0
0;1384;48.3;78;298.5;309.6;0
0;1572;35.8;207;300.4;309.4;0
0;1556;34.9;76;300.6;311.8;0
0;1461;42.0;191;302.6;312.2;0
0;1910;50.5;153;300.1;311.4;0
0;1771;27.7;229;302.0;310.8;0
0;1577;34.3;194;301.0;310.9;0
0;1412;51.7;143;298.9;309.1;0
0;1687;26.8;15;296.6;307.7;0
0;1341;52.2;109;299.9;309.3;0
0;1390;44.2;84;300.6;309.4;0
0;1525;32.3;0;300.5;311.4;0
0;1630;34.1;78;301.9;310.8;0
0;1625;31.6;30;299.5;310.0;0
0;1569;34.7;39;298.2;308.1;0
0;1434;39.1;0;299.0;310.0;0
0;1711;29.9;201;301.4;310.8;0
0;1854;21.8;114;301.3;311.1;0
0;1538;37.8;177;297.4;309.0;0
0;1487;42.5;49;298.2;308.8;0
0;1423;55.4;131;298.8;310.1;0
0;1452;39.4;114;298.4;309.2;0
0;1398;53.0;126;300.6;309.6;0
0;1428;49.5;115;298.7;309.7;0
0;1479;36.8;119;300.5;312.0;0
0;1508;41.4;163;300.7;311.1;0
0;1429;57.2;174;301.0;310.7;0
0;1488;42.4;159;300.5;310.7;0
0;1387;45.5;28;299.5;309.1;0
0;1539;34.3;132;298.5;309.5;0
0;1683;30.6;176;299.5;311.1;0
0;1441;36.2;7;298.2;308.6;0
0;1330;56.0;186;298.2;308.3;0
0;1518;36.5;52;298.7;310.1;0
0;1360;53.9;97;297.4;308.4;0
0;1389;49.6;199;302.1;310.5;0
0;1629;30.3;68;301.8;311.2;0
0;1410;49.0;223;301.9;309.8;0
0;1704;29.5;56;300.3;310.2;0
0;1534;33.7;92;303.4;312.9;0
0;1388;45.8;125;297.1;308.4;0
0;1610;33.4;0;297.4;309.4;0
0;1467;36.7;2;300.0;309.1;0
0;1385;50.1;121;298.4;309.5;0
0;1523;36.0;168;299.3;308.5;0
0;1725;24.2;38;300.7;310.8;0
0;1598;35.2;108;297.5;308.6;0
0;1557;33.8;19;300.1;309.8;0
0;1738;34.9;123;301.4;310.5;0
0;1567;36.3;68;299.8;309.0;0
0;1571;34.6;176;300.5;310.2;0
0;1509;41.2;197;299.2;308.4;0
0;1503;37.7;173;299.7;308.6;0
0;1491;40.1;186;300.1;310.0;0
0;1886;21.3;2;301.8;310.4;0
0;1616;38.2;195;297.5;308.5;0
0;1419;46.6;123;298.4;309.1;0
0;1398;51.2;28;297.4;308.4;0
0;1431;39.7;201;301.9;309.6;0
0;1406;47.5;98;297.9;308.0;0
0;1537;39.1;204;297.4;308.4;0
0;1654;30.7;113;301.2;310.4;0
0;1705;29.9;55;297.6;309.5;0
0;1492;44.3;188;297.0;307.8;0
0;1583;32.5;25;298.9;308.7;0
0;1570;36.9;158;297.3;308.4;0
0;1561;38.2;58;300.0;309.0;0
0;1644;33.8;215;298.0;307.5;0
0;1893;24.6;15;299.4;310.5;0
0;1584;38.2;0;297.4;308.3;0
0;1544;41.9;196;297.8;308.5;0
0;1359;51.2;196;301.4;310.5;1
0;1427;42.1;149;299.4;309.1;0
0;1487;37.3;119;301.4;310.8;0
0;1501;38.0;0;303.1;312.6;0
0;1635;31.8;162;297.2;308.1;0
0;1407;47.3;188;300.0;311.1;0
0;1426;45.7;217;299.4;310.8;0
0;1449;42.0;58;300.7;310.6;0
0;1611;34.0;64;302.2;311.8;0
0;1448;40.7;76;300.2;311.3;0
0;1471;44.9;9;301.5;310.5;0
0;1481;38.5;43;298.8;308.2;0
0;1722;30.0;64;297.4;308.4;0
0;2219;45.7;79;301.1;310.7;0
0;1432;42.4;107;303.7;312.4;0
0;1512;35.2;54;303.7;312.8;0
0;1377;47.9;206;298.8;308.9;0
0;1434;49.6;129;301.5;311.0;0
0;1468;46.8;179;300.1;309.6;0
0;1409;50.9;0;301.2;310.6;0
0;1495;37.1;30;300.9;310.4;0
0;1436;41.0;130;297.6;308.4;0
0;1565;36.0;192;298.9;310.2;0
0;1550;39.8;58;296.9;307.7;0
0;1618;36.9;174;301.3;310.7;0
0;1438;42.7;156;302.3;311.0;0
0;1539;37.7;106;296.9;307.8;0
0;1549;40.1;150;300.4;309.8;0
0;1544;36.2;196;298.1;309.7;0
0;1782;27.1;111;296.9;307.8;0
0;1439;45.3;4;298.7;309.7;0
0;1472;38.0;59;301.4;310.6;0
0;1482;41.5;141;299.8;309.5;0
0;1445;43.4;117;300.6;309.5;0
0;1567;43.9;129;301.6;310.5;0
0;1487;46.9;130;298.5;309.5;0
0;1437;36.2;95;298.2;309.3;0
0;1592;37.7;9;298.6;308.0;0
0;1761;27.4;68;297.4;308.5;0
0;1547;35.1;98;299.1;310.4;0
0;1366;53.1;200;298.7;309.8;0
0;1481;43.3;2;297.5;308.6;0
0;1510;42.3;143;298.8;309.1;0
0;1383;51.9;73;300.7;310.2;0
0;2047;17.9;178;299.7;309.3;0
0;1686;26.9;128;300.8;310.5;0
0;1541;38.2;85;298.1;307.8;0
0;1603;43.7;179;299.8;311.1;0
0;1393;43.9;153;296.9;307.8;0
0;1584;32.9;27;298.0;307.8;0
0;1557;37.3;146;297.2;308.6;0
0;1615;39.1;193;299.2;309.0;0
0;1442;49.5;147;299.3;308.6;0
0;1916;41.9;51;302.1;310.9;0
0;1608;31.4;197;301.3;310.9;0
0;1664;43.5;78;298.1;307.8;0
0;1611;30.3;112;301.4;310.7;0
0;1524;36.4;98;298.0;307.5;0
0;1827;23.8;177;300.4;309.6;0
0;1405;55.3;12;301.0;310.9;0
0;1308;30.5;35;300.2;309.4;0
0;1569;37.1;181;301.4;310.6;0
0;1636;35.1;13;300.0;309.8;0
0;2010;21.8;33;299.9;309.4;0
0;1399;50.3;7;301.1;310.5;0
0;1373;55.7;157;302.1;311.1;0
0;1389;48.3;160;300.2;311.6;0
0;1518;41.9;83;297.6;308.5;0
0;1426;45.6;158;299.3;308.9;0
0;1431;46.3;94;302.6;310.3;0
0;1443;32.5;85;299.2;310.6;0
0;1483;43.4;177;297.7;308.1;0
0;1653;29.7;119;300.0;311.3;0
0;1426;45.6;85;299.0;310.0;0
0;1489;46.1;171;300.4;311.2;0
0;1405;38.0;160;299.8;309.6;0
0;1513;37.7;57;297.2;308.1;0
0;1505;45.5;17;300.7;311.3;0
0;1570;43.0;0;302.2;311.3;0
0;1414;46.7;102;298.4;309.3;0
0;1692;32.1;85;302.2;311.6;0
0;1560;35.0;98;298.2;309.0;0
0;1447;40.6;0;300.7;310.5;0
0;1461;46.3;64;298.4;309.4;0
0;1423;46.5;26;298.6;310.1;0
0;1433;28.2;108;300.0;309.1;0
0;1842;25.7;133;300.9;310.1;0
0;1559;37.6;0;298.7;308.4;0
0;1643;32.4;145;303.8;312.8;0
0;1596;33.7;207;297.4;308.4;0
0;1645;36.9;7;298.8;309.5;0
0;1459;40.1;39;297.2;308.5;0
0;1488;43.1;171;302.5;311.5;0
0;1579;34.9;110;297.5;308.5;0
0;1464;39.5;209;297.4;308.3;0
0;1858;25.6;202;297.3;308.1;0
0;1809;25.8;199;301.1;311.1;0
0;1434;39.1;53;300.3;311.6;0
0;1510;43.0;39;301.7;310.9;0
0;1729;42.9;71;300.1;311.4;0
0;1432;51.9;62;299.3;308.7;0
0;1294;44.7;160;298.5;309.6;0
0;1398;49.3;204;299.1;308.9;0
0;1517;40.9;59;300.4;310.0;0
0;1496;46.9;57;300.7;311.2;0
0;1531;38.5;15;297.4;308.4;0
0;1428;44.0;168;301.2;310.7;0
0;1723;28.9;96;301.0;310.9;0
0;1498;41.4;148;297.5;308.7;0
0;1526;38.9;201;303.6;313.1;0
0;1452;41.6;172;300.3;311.7;0
0;1513;40.9;62;296.5;307.6;0
0;1518;42.4;12;300.7;312.4;0
0;1446;45.3;192;298.4;307.9;0
0;1512;38.0;23;297.4;308.3;0
0;1483;40.5;121;297.1;307.8;0
0;1505;46.6;58;300.1;311.3;0
0;1460;47.3;114;301.4;310.5;0
0;1686;26.3;214;300.9;310.7;0
0;1565;39.5;74;296.8;307.8;0
0;1427;43.2;170;303.7;312.5;0
0;1611;33.0;113;298.0;309.6;0
0;1562;34.6;70;297.4;308.4;0
0;1432;46.5;104;298.4;309.1;0
0;1696;32.4;206;301.3;310.0;0
0;1506;38.8;5;300.1;309.5;0
0;1767;27.3;155;298.2;308.8;0
0;1386;56.4;60;300.7;312.4;0
0;1505;33.7;183;301.7;311.0;0
0;1636;33.0;160;300.7;310.4;0
0;1541;49.1;33;300.1;311.6;0
0;1523;52.9;24;298.4;308.7;0
0;1603;31.2;50;298.9;310.2;0
0;1363;47.2;149;298.5;308.0;0
0;1446;48.9;92;300.7;310.8;0
0;1710;28.7;44;298.9;310.1;0
0;1524;43.1;73;297.4;308.5;0
0;1384;52.5;42;302.6;312.1;0
0;1392;47.9;176;300.2;310.1;0
1;1373;48.8;212;303.1;311.2;1
0;1368;52.8;92;298.5;308.1;0
0;1580;32.2;98;296.7;308.0;0
0;1510;42.8;68;298.5;308.0;0
0;1418;54.7;148;299.0;310.3;0
0;1390;57.0;201;300.9;310.9;0
0;1891;22.3;53;300.4;311.6;0
0;1657;32.1;179;300.6;310.4;0
0;1438;48.1;59;300.7;310.8;0
0;1432;49.8;0;301.2;311.1;0
0;1620;35.9;73;298.7;310.1;0
0;1568;36.3;190;296.6;307.5;0
0;1499;48.1;5;298.2;307.8;0
0;1449;42.5;22;301.4;310.1;0
0;1463;37.6;9;300.0;309.2;0
0;1378;51.2;12;300.6;310.8;0
0;1596;33.2;161;297.3;307.9;0
1;1488;71.3;175;303.0;312.3;1
0;1607;33.1;192;298.8;309.7;0
0;1529;33.2;60;298.9;310.4;0
0;1555;44.0;179;299.2;310.0;0
0;1397;48.2;176;299.3;308.6;0
0;1563;38.0;37;298.9;309.6;0
0;1547;36.4;53;298.1;309.9;0
0;1387;46.9;174;301.0;311.0;0
0;1885;25.1;38;302.4;311.8;0
0;1439;50.3;106;304.1;313.5;0
0;1526;42.8;82;303.3;311.6;0
0;1346;56.8;172;302.0;310.7;0
0;1634;34.1;184;302.4;311.1;0
0;1576;39.9;133;299.7;311.0;0
0;1536;41.4;27;298.2;309.0;0
0;1391;51.3;165;300.4;311.8;0
0;1453;43.1;179;301.9;311.5;0
0;1316;48.1;9;301.6;310.8;0
0;1551;34.5;173;301.5;310.9;0
0;1354;43.6;155;298.1;307.6;0
0;1448;45.4;65;298.8;308.9;0
0;1489;39.2;180;300.4;311.2;0
0;1434;43.9;61;298.9;310.0;0
0;1465;24.3;81;302.3;311.2;0
0;1578;32.2;153;298.0;308.9;0
0;1485;39.6;87;299.8;309.7;0
0;1683;28.3;38;303.5;311.7;0
0;1488;42.3;83;297.6;308.6;0
0;1806;27.7;179;298.9;308.1;0
0;1502;39.2;124;297.0;307.7;0
0;1365;42.5;204;298.2;308.1;0
0;1479;40.9;37;297.9;309.8;0
0;1995;20.5;0;297.6;308.3;0
0;1510;38.9;129;301.0;310.9;0
0;1496;30.8;111;296.8;307.9;0
0;1536;34.2;94;300.9;310.4;0
0;1723;29.1;171;297.8;309.7;0
0;1531;30.3;16;298.4;309.3;0
0;1496;43.5;58;298.9;310.1;0
0;1390;43.0;54;298.4;307.9;0
0;1456;40.1;165;297.7;308.2;0
0;1653;35.9;7;296.8;307.7;0
0;1501;36.3;192;297.8;308.5;0
0;1611;35.7;198;297.8;309.8;0
0;1951;23.5;33;301.3;310.8;0
0;1517;40.1;94;300.0;309.9;0
0;1680;29.8;0;302.7;311.9;0
0;1479;41.8;78;297.4;308.5;0
0;1474;41.9;165;299.8;311.1;0
0;1286;52.3;211;300.0;309.2;0
0;1539;38.2;44;297.8;308.5;0
0;1324;51.4;171;301.1;310.5;0
0;1603;35.4;202;299.7;310.8;0
0;1366;52.4;98;300.7;310.4;0
0;1454;51.0;125;300.5;312.0;0
0;1335;50.8;132;299.3;308.6;0
0;1449;33.3;209;297.6;308.9;0
0;1555;38.5;206;300.7;309.6;0
0;1446;45.3;130;299.1;308.4;0
0;1546;43.4;135;298.9;308.7;0
0;1548;39.3;184;299.1;310.5;0
0;1537;37.5;202;299.0;308.7;0
0;1496;38.0;176;300.6;309.5;0
0;1457;39.2;192;301.9;309.9;0
0;1413;58.9;106;303.8;313.2;0
0;1737;28.9;74;300.6;309.4;0
0;1432;43.9;33;300.5;311.6;0
0;1585;30.7;34;300.6;309.4;0
0;1597;43.8;15;302.7;310.8;0
0;1457;39.1;209;300.4;309.3;0
0;1664;32.0;59;301.6;310.8;0
0;1557;44.3;98;300.1;309.2;0
0;1512;47.6;45;300.1;309.0;0
0;1402;27.3;10;300.2;310.0;0
0;1507;41.7;78;298.3;309.1;0
0;1551;41.5;24;301.6;310.6;0
0;1551;34.3;0;301.3;310.3;0
0;1459;47.3;98;300.7;311.1;0
0;1331;54.5;9;297.5;308.6;0
0;1639;30.7;215;296.4;307.4;0
0;1440;43.2;213;300.8;310.8;0
0;1332;54.0;105;297.7;309.0;0
0;1445;40.0;224;299.2;308.4;0
0;1470;44.7;26;301.4;311.0;0
0;1499;35.7;46;300.1;309.4;0
0;1452;45.8;58;298.9;310.1;0
0;1448;56.8;171;297.6;308.7;0
0;1668;17.7;219;303.6;312.3;0
0;1628;34.2;29;300.5;311.4;0
0;1456;43.9;94;303.7;312.3;0
0;1598;33.7;73;299.9;309.5;0
0;1347;51.1;96;300.7;310.8;0
0;1532;36.6;130;300.6;309.8;0
0;1639;52.6;124;299.0;308.4;0
0;1570;35.5;124;298.9;308.6;0
0;1649;36.7;153;297.1;308.4;0
0;1457;39.7;32;297.5;308.6;0
0;1551;38.3;171;299.8;309.2;0
0;1457;48.1;113;297.6;308.8;0
0;1378;39.0;153;300.5;311.7;0
0;1408;42.8;90;298.0;308.9;0
0;1570;34.1;23;300.5;311.4;0
0;1541;40.9;2;303.6;312.8;0
0;1464;43.4;95;298.9;310.3;0
0;1468;47.5;89;299.2;308.2;0
0;1490;44.0;119;304.2;313.3;0
0;1506;42.9;192;300.8;310.3;0
0;1334;53.0;156;297.7;308.4;0
0;1533;36.0;189;298.1;309.0;0
0;1852;25.9;168;297.3;309.0;0
0;1416;45.9;114;297.6;310.2;0
0;1483;40.0;100;303.9;313.0;0
0;1394;50.1;198;304.0;313.2;0
0;1452;43.4;80;300.7;310.6;0
0;1508;38.2;109;297.7;309.0;0
0;1688;28.3;164;302.5;310.2;0
0;1629;46.8;49;298.7;309.9;0
0;1832;23.8;39;297.2;308.5;0
0;1402;44.4;161;299.7;311.0;0
0;1493;45.1;79;300.8;312.4;0
0;1419;44.2;39;303.4;311.9;0
0;1430;40.9;89;298.3;308.5;0
0;1619;41.8;48;298.1;309.5;0
0;1449;42.0;148;299.2;308.9;0
0;1456;46.3;76;302.5;312.0;0
0;1533;41.5;15;297.5;308.8;0
0;1455;40.9;0;301.6;310.6;0
0;1530;35.5;198;298.1;309.9;0
0;1542;36.6;15;297.9;309.1;0
0;1385;44.9;35;298.8;309.7;0
0;1675;29.7;193;301.0;312.1;0
0;1441;42.7;184;297.9;308.5;0
0;1455;42.0;8;302.8;310.5;0
0;1429;45.5;70;299.6;310.2;0
0;1408;40.9;9;298.2;308.7;0
0;1492;40.5;153;301.1;310.8;0
0;1533;36.0;92;296.4;307.4;0
0;1414;56.7;141;298.5;308.5;0
0;1606;32.8;146;301.4;310.9;0
0;1413;43.3;120;296.9;307.7;0
0;1438;53.4;59;300.3;311.6;0
0;1547;40.9;179;297.0;307.9;0
0;1412;44.1;171;297.3;308.1;0
0;1809;23.8;169;302.1;310.5;0
0;1662;32.4;0;300.1;310.4;0
0;1736;30.3;146;303.8;312.6;0
0;1533;34.4;216;302.8;312.3;0
0;1662;28.2;0;297.6;308.5;0
0;1623;33.0;141;300.1;309.3;0
0;1446;43.0;15;299.5;309.2;0
0;1613;32.2;5;299.8;309.8;0
0;1450;45.6;126;298.9;309.8;0
0;1501;35.9;157;300.5;310.8;0
0;1413;33.0;109;301.0;312.2;0
0;1589;43.9;2;300.7;310.8;0
0;1341;45.9;49;297.7;308.7;0
0;1491;42.0;29;300.0;309.9;0
0;1493;35.9;192;300.7;310.2;0
0;1509;37.8;67;301.4;310.7;0
0;1704;30.7;10;298.3;309.0;0
0;1399;48.1;180;297.9;307.6;0
0;1484;48.0;0;298.4;308.2;0
0;1412;48.1;26;300.4;309.6;0
0;1597;36.7;96;298.5;309.9;0
0;1595;34.3;41;297.6;308.4;0
0;1546;33.1;152;302.3;311.1;0
0;1531;29.8;0;298.3;309.4;0
0;1455;43.7;190;301.1;311.1;0
0;1448;55.5;80;298.4;308.9;0
0;1633;31.6;14;297.4;308.2;0
0;1554;37.0;54;297.3;308.3;0
0;1581;33.5;129;297.9;307.9;0
0;1429;52.6;148;298.8;309.8;0
0;2012;20.2;49;304.2;313.4;0
0;1441;33.8;166;298.2;309.0;0
0;1481;38.4;148;297.5;309.4;0
0;1494;42.0;108;303.5;312.2;0
0;1751;39.1;10;299.2;310.8;0
0;1736;26.2;202;297.3;308.4;0
0;1544;29.6;150;302.4;311.7;0
0;1469;45.0;154;298.6;309.6;0
0;1388;48.1;114;301.0;310.9;0
0;1693;28.1;170;303.9;312.6;0
0;1605;34.1;100;301.6;311.0;0
0;1547;37.7;183;300.7;310.7;0
0;1662;33.0;137;297.3;308.4;0
0;1549;39.8;155;301.5;310.5;0
0;1567;35.6;184;298.0;307.7;0
0;1550;37.0;2;297.3;308.4;0
0;1680;29.6;152;300.4;309.9;0
0;1472;44.7;45;297.6;309.5;0
0;1513;34.9;64;301.0;312.2;0
0;1404;50.0;214;298.7;310.1;0
0;1434;44.5;30;302.3;311.4;0
0;1382;52.0;29;298.6;308.3;0
0;1678;29.6;122;297.0;307.8;0
0;1349;51.3;127;301.0;310.9;0
0;1564;38.9;114;298.5;309.5;0
0;1549;34.5;68;297.5;309.4;0
0;1504;47.3;55;297.8;307.8;0
0;1610;33.1;14;297.4;308.4;0
0;1363;51.9;131;300.5;309.8;0
0;1412;51.6;12;299.8;309.4;0
0;1423;36.0;125;303.7;312.7;0
0;1430;42.6;193;301.4;311.0;0
0;1435;46.6;133;298.8;309.7;0
0;1452;43.2;36;297.3;308.4;0
0;1429;45.9;0;300.6;310.2;0
0;1634;41.1;17;301.0;311.0;0
0;1501;44.7;14;298.6;309.7;0
0;1693;27.6;197;297.4;308.6;0
0;1864;23.9;96;300.6;312.3;0
0;1450;20.4;24;299.5;308.8;0
0;1521;37.2;174;298.5;308.4;0
0;1523;38.1;15;297.6;308.7;0
0;1574;35.9;48;301.8;309.9;0
0;1709;32.2;30;297.3;308.5;0
0;1447;45.9;9;300.6;310.2;0
0;1434;48.1;42;301.3;310.7;0
0;1494;37.1;39;300.2;309.4;0
0;1233;47.6;23;300.6;310.2;0
0;1601;31.5;185;297.1;307.8;0
0;1507;37.6;54;302.6;311.9;0
0;1683;30.4;189;301.2;310.8;0
0;1466;42.5;188;298.9;310.1;0
0;1438;51.3;13;301.5;310.7;0
0;1436;37.7;104;298.9;310.4;0
0;1543;38.2;67;295.6;306.2;0
0;1829;24.1;158;303.8;312.8;0
0;1759;25.3;149;302.4;311.7;0
0;1363;60.3;155;297.0;308.1;0
0;1869;24.4;33;303.8;313.1;0
0;1511;35.5;40;300.2;310.3;0
0;1540;36.7;169;296.3;307.2;0
0;1434;47.7;101;300.8;310.8;0
0;1524;37.0;101;298.7;309.7;0
0;1475;43.0;112;299.2;308.8;0
0;1570;35.6;176;298.2;307.8;0
0;1614;30.6;181;297.2;308.5;0
0;1451;43.7;91;299.2;310.5;0
0;1515;42.4;15;300.0;311.2;0
1;1367;63.2;2;300.6;309.4;1
0;1446;37.6;41;297.4;308.5;0
0;1410;51.0;146;303.7;312.8;0
0;1419;38.7;198;303.6;312.7;0
0;1348;58.0;162;297.1;307.9;0
0;1413;52.7;160;300.7;311.1;0
0;1549;41.4;149;298.3;307.9;0
0;1435;37.2;76;301.6;310.6;0
0;1445;41.2;126;301.3;310.4;0
0;1452;39.2;135;299.7;309.3;0
0;1513;38.5;141;303.7;312.5;0
0;1555;32.6;197;298.7;309.8;0
0;1574;38.1;141;298.2;307.9;0
0;1350;51.6;67;298.0;307.9;0
0;1538;37.4;2;298.8;308.7;0
0;1379;53.2;163;297.2;308.5;0
0;1567;33.5;193;298.4;309.0;0
0;1692;27.3;168;299.0;310.4;0
0;1457;47.6;186;298.9;310.0;0
0;1518;40.8;173;297.6;308.7;0
0;1553;32.5;104;299.6;309.3;0
0;1694;30.6;2;297.4;309.0;0
0;1288;62.4;110;296.6;307.7;0
0;1560;42.4;23;299.1;308.3;0
0;1410;41.8;59;301.8;309.5;0
0;1542;37.7;177;297.4;309.0;0
0;1569;37.9;19;304.3;313.5;0
0;1701;27.5;233;301.8;309.7;0
0;1328;49.9;181;299.8;310.4;0
0;1581;50.1;91;297.7;307.7;0
0;1454;41.8;43;300.1;309.3;0
0;1457;46.7;96;298.0;308.7;0
0;1365;61.7;50;299.8;309.9;0
0;1505;37.2;204;297.5;308.4;0
0;1555;41.3;41;298.9;310.4;0
0;1452;46.4;15;300.3;311.7;0
0;1709;29.9;193;301.3;310.1;0
0;1501;33.2;44;302.3;311.6;0
0;1488;41.7;209;303.7;313.0;0
